time,a,b,C,t,a_after,b_after
,,,,58599,,
,,,,58600,,
,,,,58601,453.3,70.29
,,,,58602,,
,,,,58603,,
,,,,58604,,
,,,,58605,,
,,,,58606,453.3,70
,,,,58607,,
,,,,58608,,
,,,,58609,,
,,,,58610,,
,,,,58611,453.3,70
,,,,58612,,
,,,,58613,,
,,,,58614,,
,,,,58615,,
,,,,58616,453,70
,,,,58617,,
,,,,58618,,
,,,,58619,,
,,,,58620,,
,,,,58621,453.2,70.2
,,,,58622,,
,,,,58623,,
,,,,58624,,
,,,,58625,,
,,,,58626,452.4,70
,,,,58627,,
,,,,58628,,
,,,,58629,,
,,,,58630,,
,,,,58631,452,70
,,,,58632,,
,,,,58633,,
,,,,58634,,
,,,,58635,,
,,,,58636,452,70
,,,,58637,,
,,,,58638,,
,,,,58639,,
,,,,58640,,
,,,,58641,452,70
,,,,58642,,
,,,,58643,,
,,,,58644,,
,,,,58645,,
,,,,58646,452.1,70
,,,,58647,,
,,,,58648,,
,,,,58649,,
,,,,58650,,
,,,,58651,452,70
,,,,58652,,
,,,,58653,,
,,,,58654,,
,,,,58655,,
,,,,58656,452.1,70
,,,,58657,,
,,,,58658,,
,,,,58659,,
,,,,58660,,
,,,,58661,452,70
,,,,58662,,
,,,,58663,,
,,,,58664,,
,,,,58665,,
,,,,58666,451.9,70
,,,,58667,,
,,,,58668,,
,,,,58669,,
,,,,58670,,
,,,,58671,452,70
,,,,58672,,
,,,,58673,,
,,,,58674,,
,,,,58675,,
,,,,58676,452.3,70
,,,,58677,,
,,,,58678,,
,,,,58679,,
,,,,58680,,
,,,,58681,452.3,70.2
,,,,58682,,
,,,,58683,,
,,,,58684,,
,,,,58685,,
,,,,58686,453,70
,,,,58687,,
,,,,58688,,
,,,,58689,,
,,,,58690,,
,,,,58691,453.3,70
,,,,58692,,
,,,,58693,,
,,,,58694,,
,,,,58695,,
,,,,58696,453.6,70
,,,,58697,,
,,,,58698,,
,,,,58699,,
,,,,58700,,
,,,,58701,453.8,70
,,,,58702,,
,,,,58703,,
,,,,58704,,
,,,,58705,,
,,,,58706,453.5,70
,,,,58707,,
,,,,58708,,
,,,,58709,,
,,,,58710,,
,,,,58711,453.4,70
,,,,58712,,
,,,,58713,,
,,,,58714,,
,,,,58715,,
,,,,58716,452.8,70
,,,,58717,,
,,,,58718,,
,,,,58719,,
,,,,58720,,
,,,,58721,453.2,70
,,,,58722,,
,,,,58723,,
,,,,58724,,
,,,,58725,,
,,,,58726,453,70
,,,,58727,,
,,,,58728,,
,,,,58729,,
,,,,58730,,
,,,,58731,453,70
,,,,58732,,
,,,,58733,,
,,,,58734,,
,,,,58735,,
,,,,58736,453,70
,,,,58737,,
,,,,58738,,
,,,,58739,,
,,,,58740,,
,,,,58741,452.1,70.2
,,,,58742,,
,,,,58743,,
,,,,58744,,
,,,,58745,,
,,,,58746,452,70
,,,,58747,,
,,,,58748,,
,,,,58749,,
,,,,58750,,
,,,,58751,452.1,70
,,,,58752,,
,,,,58753,,
,,,,58754,,
,,,,58755,,
,,,,58756,451.8,70
,,,,58757,,
,,,,58758,,
,,,,58759,,
,,,,58760,,
,,,,58761,452.3,70
,,,,58762,,
,,,,58763,,
,,,,58764,,
,,,,58765,,
,,,,58766,452,70
,,,,58767,,
,,,,58768,,
,,,,58769,,
,,,,58770,,
,,,,58771,451.4,70
,,,,58772,,
,,,,58773,,
,,,,58774,,
,,,,58775,,
,,,,58776,451.4,70
,,,,58777,,
,,,,58778,,
,,,,58779,,
,,,,58780,,
,,,,58781,451.5,70
,,,,58782,,
,,,,58783,,
,,,,58784,,
,,,,58785,,
,,,,58786,452.1,70
,,,,58787,,
,,,,58788,,
,,,,58789,,
,,,,58790,,
,,,,58791,452,70
,,,,58792,,
,,,,58793,,
,,,,58794,,
,,,,58795,,
,,,,58796,452.1,70
,,,,58797,,
,,,,58798,,
,,,,58799,,
,,,,58800,,
,,,,58801,453.2,70.2
,,,,58802,,
,,,,58803,,
,,,,58804,,
,,,,58805,,
,,,,58806,453.6,70
,,,,58807,,
,,,,58808,,
,,,,58809,,
,,,,58810,,
,,,,58811,453,70
,,,,58812,,
,,,,58813,,
,,,,58814,,
,,,,58815,,
,,,,58816,452.9,70
,,,,58817,,
,,,,58818,,
,,,,58819,,
,,,,58820,,
,,,,58821,453,70
,,,,58822,,
,,,,58823,,
,,,,58824,,
,,,,58825,,
,,,,58826,453.1,70
,,,,58827,,
,,,,58828,,
,,,,58829,,
,,,,58830,,
,,,,58831,453,70
,,,,58832,,
,,,,58833,,
,,,,58834,,
,,,,58835,,
,,,,58836,452.7,70
,,,,58837,,
,,,,58838,,
,,,,58839,,
,,,,58840,,
,,,,58841,453,70
,,,,58842,,
,,,,58843,,
,,,,58844,,
,,,,58845,,
,,,,58846,452.1,70
,,,,58847,,
,,,,58848,,
,,,,58849,,
,,,,58850,,
,,,,58851,452,70
,,,,58852,,
,,,,58853,,
,,,,58854,,
,,,,58855,,
,,,,58856,451.9,70
,,,,58857,,
,,,,58858,,
,,,,58859,,
,,,,58860,,
,,,,58861,452.1,70.88
,,,,58862,,
,,,,58863,,
,,,,58864,,
,,,,58865,,
,,,,58866,457.2,74.36
,,,,58867,,
,,,,58868,,
,,,,58869,,
,,,,58870,,
,,,,58871,472.7,75.9
,,,,58872,,
,,,,58873,,
,,,,58874,,
,,,,58875,,
,,,,58876,481.4,76.53
,,,,58877,,
,,,,58878,,
,,,,58879,,
,,,,58880,,
,,,,58881,484,76.7
,,,,58882,,
,,,,58883,,
,,,,58884,,
,,,,58885,,
,,,,58886,484,77
,,,,58887,,
,,,,58888,,
,,,,58889,,
,,,,58890,,
,,,,58891,483.7,77
,,,,58892,,
,,,,58893,,
,,,,58894,,
,,,,58895,,
,,,,58896,483.9,77
,,,,58897,,
,,,,58898,,
,,,,58899,,
,,,,58900,,
,,,,58901,484.2,77
,,,,58902,,
,,,,58903,,
,,,,58904,,
,,,,58905,,
,,,,58906,484.3,77
,,,,58907,,
,,,,58908,,
,,,,58909,,
,,,,58910,,
,,,,58911,484,77
,,,,58912,,
,,,,58913,,
,,,,58914,,
,,,,58915,,
,,,,58916,486,77
,,,,58917,,
,,,,58918,,
,,,,58919,,
,,,,58920,,
,,,,58921,486.1,76.72
,,,,58922,,
,,,,58923,,
,,,,58924,,
,,,,58925,,
,,,,58926,486.9,77
,,,,58927,,
,,,,58928,,
,,,,58929,,
,,,,58930,,
,,,,58931,487,77
,,,,58932,,
,,,,58933,,
,,,,58934,,
,,,,58935,,
,,,,58936,487.3,77
,,,,58937,,
,,,,58938,,
,,,,58939,,
,,,,58940,,
,,,,58941,487,77
,,,,58942,,
,,,,58943,,
,,,,58944,,
,,,,58945,,
,,,,58946,487.8,77
,,,,58947,,
,,,,58948,,
,,,,58949,,
,,,,58950,,
,,,,58951,488.6,77
,,,,58952,,
,,,,58953,,
,,,,58954,,
,,,,58955,,
,,,,58956,488.4,77
,,,,58957,,
,,,,58958,,
,,,,58959,,
,,,,58960,,
,,,,58961,487.8,77
,,,,58962,,
,,,,58963,,
,,,,58964,,
,,,,58965,,
,,,,58966,487,77
,,,,58967,,
,,,,58968,,
,,,,58969,,
,,,,58970,,
,,,,58971,487,77
,,,,58972,,
,,,,58973,,
,,,,58974,,
,,,,58975,,
,,,,58976,486.3,77
,,,,58977,,
,,,,58978,,
,,,,58979,,
,,,,58980,,
,,,,58981,486,76.72
,,,,58982,,
,,,,58983,,
,,,,58984,,
,,,,58985,,
,,,,58986,485.7,77
,,,,58987,,
,,,,58988,,
,,,,58989,,
,,,,58990,,
,,,,58991,485.8,77
,,,,58992,,
,,,,58993,,
,,,,58994,,
,,,,58995,,
,,,,58996,485,77
,,,,58997,,
,,,,58998,,
,,,,58999,,
,,,,59000,,
,,,,59001,485,77
,,,,59002,,
,,,,59003,,
,,,,59004,,
,,,,59005,,
,,,,59006,486,77
,,,,59007,,
,,,,59008,,
,,,,59009,,
,,,,59010,,
,,,,59011,485.8,77
,,,,59012,,
,,,,59013,,
,,,,59014,,
,,,,59015,,
,,,,59016,486,77
,,,,59017,,
,,,,59018,,
,,,,59019,,
,,,,59020,,
,,,,59021,486.2,76.72
,,,,59022,,
,,,,59023,,
,,,,59024,,
,,,,59025,,
,,,,59026,486,77
,,,,59027,,
,,,,59028,,
,,,,59029,,
,,,,59030,,
,,,,59031,486.5,77
,,,,59032,,
,,,,59033,,
,,,,59034,,
,,,,59035,,
,,,,59036,487.1,77
,,,,59037,,
,,,,59038,,
,,,,59039,,
,,,,59040,,
,,,,59041,486.9,76.72
,,,,59042,,
,,,,59043,,
,,,,59044,,
,,,,59045,,
,,,,59046,487.3,77
,,,,59047,,
,,,,59048,,
,,,,59049,,
,,,,59050,,
,,,,59051,487.4,76.72
,,,,59052,,
,,,,59053,,
,,,,59054,,
,,,,59055,,
,,,,59056,486.8,77
,,,,59057,,
,,,,59058,,
,,,,59059,,
,,,,59060,,
,,,,59061,486.5,77
,,,,59062,,
,,,,59063,,
,,,,59064,,
,,,,59065,,
,,,,59066,486.3,77
,,,,59067,,
,,,,59068,,
,,,,59069,,
,,,,59070,,
,,,,59071,485.6,77
,,,,59072,,
,,,,59073,,
,,,,59074,,
,,,,59075,,
,,,,59076,486,77
,,,,59077,,
,,,,59078,,
,,,,59079,,
,,,,59080,,
,,,,59081,486,77
,,,,59082,,
,,,,59083,,
,,,,59084,,
,,,,59085,,
,,,,59086,486.1,77
,,,,59087,,
,,,,59088,,
,,,,59089,,
,,,,59090,,
,,,,59091,486,77
,,,,59092,,
,,,,59093,,
,,,,59094,,
,,,,59095,,
,,,,59096,485.8,77
,,,,59097,,
,,,,59098,,
,,,,59099,,
,,,,59100,,
,,,,59101,485.8,76.72
,,,,59102,,
,,,,59103,,
,,,,59104,,
,,,,59105,,
,,,,59106,486.1,77
,,,,59107,,
,,,,59108,,
,,,,59109,,
,,,,59110,,
,,,,59111,486,77
,,,,59112,,
,,,,59113,,
,,,,59114,,
,,,,59115,,
,,,,59116,486.3,77
,,,,59117,,
,,,,59118,,
,,,,59119,,
,,,,59120,,
,,,,59121,486.3,76.74
,,,,59122,,
,,,,59123,,
,,,,59124,,
,,,,59125,,
,,,,59126,487,77
,,,,59127,,
,,,,59128,,
,,,,59129,,
,,,,59130,,
,,,,59131,486.9,77
,,,,59132,,
,,,,59133,,
,,,,59134,,
,,,,59135,,
,,,,59136,487.2,77
,,,,59137,,
,,,,59138,,
,,,,59139,,
,,,,59140,,
,,,,59141,486.8,77
,,,,59142,,
,,,,59143,,
,,,,59144,,
,,,,59145,,
,,,,59146,487,77
,,,,59147,,
,,,,59148,,
,,,,59149,,
,,,,59150,,
,,,,59151,486.2,77
,,,,59152,,
,,,,59153,,
,,,,59154,,
,,,,59155,,
,,,,59156,487,77
,,,,59157,,
,,,,59158,,
,,,,59159,,
,,,,59160,,
,,,,59161,486.8,76.72
,,,,59162,,
,,,,59163,,
,,,,59164,,
,,,,59165,,
,,,,59166,486.9,77
,,,,59167,,
,,,,59168,,
,,,,59169,,
,,,,59170,,
,,,,59171,485.6,77
,,,,59172,,
,,,,59173,,
,,,,59174,,
,,,,59175,,
,,,,59176,485,77
,,,,59177,,
,,,,59178,,
,,,,59179,,
,,,,59180,,
,,,,59181,484,77
,,,,59182,,
,,,,59183,,
,,,,59184,,
,,,,59185,,
,,,,59186,483.8,77
,,,,59187,,
,,,,59188,,
,,,,59189,,
,,,,59190,,
,,,,59191,483,77
,,,,59192,,
,,,,59193,,
,,,,59194,,
,,,,59195,,
,,,,59196,482.9,77
,,,,59197,,
,,,,59198,,
,,,,59199,,
,,,,59200,,
,,,,59201,483,77
,,,,59202,,
,,,,59203,,
,,,,59204,,
,,,,59205,,
,,,,59206,483.9,77
,,,,59207,,
,,,,59208,,
,,,,59209,,
,,,,59210,,
,,,,59211,484,77
,,,,59212,,
,,,,59213,,
,,,,59214,,
,,,,59215,,
,,,,59216,484.7,77
,,,,59217,,
,,,,59218,,
,,,,59219,,
,,,,59220,,
,,,,59221,485.2,76.72
,,,,59222,,
,,,,59223,,
,,,,59224,,
,,,,59225,,
,,,,59226,486.5,77
,,,,59227,,
,,,,59228,,
,,,,59229,,
,,,,59230,,
,,,,59231,487,76.72
,,,,59232,,
,,,,59233,,
,,,,59234,,
,,,,59235,,
,,,,59236,487,77
,,,,59237,,
,,,,59238,,
,,,,59239,,
,,,,59240,,
,,,,59241,487.8,77
,,,,59242,,
,,,,59243,,
,,,,59244,,
,,,,59245,,
,,,,59246,487.8,77
,,,,59247,,
,,,,59248,,
,,,,59249,,
,,,,59250,,
,,,,59251,487.8,76.72
,,,,59252,,
,,,,59253,,
,,,,59254,,
,,,,59255,,
,,,,59256,487.8,77
,,,,59257,,
,,,,59258,,
,,,,59259,,
,,,,59260,,
,,,,59261,487.1,77
,,,,59262,,
,,,,59263,,
,,,,59264,,
,,,,59265,,
,,,,59266,487,77
,,,,59267,,
,,,,59268,,
,,,,59269,,
,,,,59270,,
,,,,59271,486.3,77
,,,,59272,,
,,,,59273,,
,,,,59274,,
,,,,59275,,
,,,,59276,485.5,77
,,,,59277,,
,,,,59278,,
,,,,59279,,
,,,,59280,,
,,,,59281,485.2,76.62
,,,,59282,,
,,,,59283,,
,,,,59284,,
,,,,59285,,
,,,,59286,485,77
,,,,59287,,
,,,,59288,,
,,,,59289,,
,,,,59290,,
,,,,59291,484,77
,,,,59292,,
,,,,59293,,
,,,,59294,,
,,,,59295,,
,,,,59296,484,77
,,,,59297,,
,,,,59298,,
,,,,59299,,
,,,,59300,,
,,,,59301,484.4,77
,,,,59302,,
,,,,59303,,
,,,,59304,,
,,,,59305,,
,,,,59306,484,77
,,,,59307,,
,,,,59308,,
,,,,59309,,
,,,,59310,,
,,,,59311,484.5,77
,,,,59312,,
,,,,59313,,
,,,,59314,,
,,,,59315,,
,,,,59316,484.7,77
,,,,59317,,
,,,,59318,,
,,,,59319,,
,,,,59320,,
,,,,59321,484.8,77
,,,,59322,,
,,,,59323,,
,,,,59324,,
,,,,59325,,
,,,,59326,485,77
,,,,59327,,
,,,,59328,,
,,,,59329,,
,,,,59330,,
,,,,59331,486,76.62
,,,,59332,,
,,,,59333,,
,,,,59334,,
,,,,59335,,
,,,,59336,485.8,77
,,,,59337,,
,,,,59338,,
,,,,59339,,
,,,,59340,,
,,,,59341,486.1,76.62
,,,,59342,,
,,,,59343,,
,,,,59344,,
,,,,59345,,
,,,,59346,486.1,77
,,,,59347,,
,,,,59348,,
,,,,59349,,
,,,,59350,,
,,,,59351,486.4,77
,,,,59352,,
,,,,59353,,
,,,,59354,,
,,,,59355,,
,,,,59356,486.5,77
,,,,59357,,
,,,,59358,,
,,,,59359,,
,,,,59360,,
,,,,59361,485.9,77
,,,,59362,,
,,,,59363,,
,,,,59364,,
,,,,59365,,
,,,,59366,485.8,77
,,,,59367,,
,,,,59368,,
,,,,59369,,
,,,,59370,,
,,,,59371,486,77
,,,,59372,,
,,,,59373,,
,,,,59374,,
,,,,59375,,
,,,,59376,486.2,77
,,,,59377,,
,,,,59378,,
,,,,59379,,
,,,,59380,,
,,,,59381,485,77
,,,,59382,,
,,,,59383,,
,,,,59384,,
,,,,59385,,
,,,,59386,486,77
,,,,59387,,
,,,,59388,,
,,,,59389,,
,,,,59390,,
,,,,59391,486,77
,,,,59392,,
,,,,59393,,
,,,,59394,,
,,,,59395,,
,,,,59396,485.2,76.64
,,,,59397,,
,,,,59398,,
,,,,59399,,
,,,,59400,,
,,,,59401,485.5,76.62
,,,,59402,,
,,,,59403,,
,,,,59404,,
,,,,59405,,
,,,,59406,485,77
,,,,59407,,
,,,,59408,,
,,,,59409,,
,,,,59410,,
,,,,59411,485,77
,,,,59412,,
,,,,59413,,
,,,,59414,,
,,,,59415,,
,,,,59416,486,77
,,,,59417,,
,,,,59418,,
,,,,59419,,
,,,,59420,,
,,,,59421,485.4,77
,,,,59422,,
,,,,59423,,
,,,,59424,,
,,,,59425,,
,,,,59426,486,77
,,,,59427,,
,,,,59428,,
,,,,59429,,
,,,,59430,,
,,,,59431,489.8,73.43
,,,,59432,,
,,,,59433,,
,,,,59434,,
,,,,59435,,
,,,,59436,460.6,66.79
,,,,59437,,
,,,,59438,,
,,,,59439,,
,,,,59440,,
,,,,59441,423.4,63.3
,,,,59442,,
,,,,59443,,
,,,,59444,,
,,,,59445,,
,,,,59446,395.8,62.48
,,,,59447,,
,,,,59448,,
,,,,59449,,
,,,,59450,,
,,,,59451,392.2,62
,,,,59452,,
,,,,59453,,
,,,,59454,,
,,,,59455,,
,,,,59456,392,62
,,,,59457,,
,,,,59458,,
,,,,59459,,
,,,,59460,,
,,,,59461,388.7,62.54
,,,,59462,,
,,,,59463,,
,,,,59464,,
,,,,59465,,
,,,,59466,388.6,63.09
,,,,59467,,
,,,,59468,,
,,,,59469,,
,,,,59470,,
,,,,59471,389.7,63
,,,,59472,,
,,,,59473,,
,,,,59474,,
,,,,59475,,
,,,,59476,387,63
,,,,59477,,
,,,,59478,,
,,,,59479,,
,,,,59480,,
,,,,59481,389,63
,,,,59482,,
,,,,59483,,
,,,,59484,,
,,,,59485,,
,,,,59486,390.6,63
,,,,59487,,
,,,,59488,,
,,,,59489,,
,,,,59490,,
,,,,59491,391,63
,,,,59492,,
,,,,59493,,
,,,,59494,,
,,,,59495,,
,,,,59496,392.4,62.88
,,,,59497,,
,,,,59498,,
,,,,59499,,
,,,,59500,,
,,,,59501,393,63
,,,,59502,,
,,,,59503,,
,,,,59504,,
,,,,59505,,
,,,,59506,392.2,61.78
,,,,59507,,
,,,,59508,,
,,,,59509,,
,,,,59510,,
,,,,59511,392,62
,,,,59512,,
,,,,59513,,
,,,,59514,,
,,,,59515,,
,,,,59516,389.3,61
,,,,59517,,
,,,,59518,,
,,,,59519,,
,,,,59520,,
,,,,59521,390.9,61.47
,,,,59522,,
,,,,59523,,
,,,,59524,,
,,,,59525,,
,,,,59526,390.7,61
,,,,59527,,
,,,,59528,,
,,,,59529,,
,,,,59530,,
,,,,59531,388.1,61
,,,,59532,,
,,,,59533,,
,,,,59534,,
,,,,59535,,
,,,,59536,383.6,61
,,,,59537,,
,,,,59538,,
,,,,59539,,
,,,,59540,,
,,,,59541,386.9,61
,,,,59542,,
,,,,59543,,
,,,,59544,,
,,,,59545,,
,,,,59546,385.6,61
,,,,59547,,
,,,,59548,,
,,,,59549,,
,,,,59550,,
,,,,59551,384.1,61.35
,,,,59552,,
,,,,59553,,
,,,,59554,,
,,,,59555,,
,,,,59556,383.9,61.67
,,,,59557,,
,,,,59558,,
,,,,59559,,
,,,,59560,,
,,,,59561,383.3,65.43
,,,,59562,,
,,,,59563,,
,,,,59564,,
,,,,59565,,
,,,,59566,412.7,67.66
,,,,59567,,
,,,,59568,,
,,,,59569,,
,,,,59570,,
,,,,59571,422.2,68
,,,,59572,,
,,,,59573,,
,,,,59574,,
,,,,59575,,
,,,,59576,422,68
,,,,59577,,
,,,,59578,,
,,,,59579,,
,,,,59580,,
,,,,59581,422.2,68.07
,,,,59582,,
,,,,59583,,
,,,,59584,,
,,,,59585,,
,,,,59586,422,68
,,,,59587,,
,,,,59588,,
,,,,59589,,
,,,,59590,,
,,,,59591,423,68
,,,,59592,,
,,,,59593,,
,,,,59594,,
,,,,59595,,
,,,,59596,423,68
,,,,59597,,
,,,,59598,,
,,,,59599,,
,,,,59600,,
,,,,59601,423.8,68
,,,,59602,,
,,,,59603,,
,,,,59604,,
,,,,59605,,
,,,,59606,424,68
,,,,59607,,
,,,,59608,,
,,,,59609,,
,,,,59610,,
,,,,59611,425.6,66.25
,,,,59612,,
,,,,59613,,
,,,,59614,,
,,,,59615,,
,,,,59616,414.2,63.03
,,,,59617,,
,,,,59618,,
,,,,59619,,
,,,,59620,,
,,,,59621,397.6,62
,,,,59622,,
,,,,59623,,
,,,,59624,,
,,,,59625,,
,,,,59626,394.7,62
,,,,59627,,
,,,,59628,,
,,,,59629,,
,,,,59630,,
,,,,59631,393.6,62
,,,,59632,,
,,,,59633,,
,,,,59634,,
,,,,59635,,
,,,,59636,395.5,62
,,,,59637,,
,,,,59638,,
,,,,59639,,
,,,,59640,,
,,,,59641,394,61.98
,,,,59642,,
,,,,59643,,
,,,,59644,,
,,,,59645,,
,,,,59646,392.4,62
,,,,59647,,
,,,,59648,,
,,,,59649,,
,,,,59650,,
,,,,59651,392,62
,,,,59652,,
,,,,59653,,
,,,,59654,,
,,,,59655,,
,,,,59656,390.9,62.07
,,,,59657,,
,,,,59658,,
,,,,59659,,
,,,,59660,,
,,,,59661,389.6,62.38
,,,,59662,,
,,,,59663,,
,,,,59664,,
,,,,59665,,
,,,,59666,389.3,62.66
,,,,59667,,
,,,,59668,,
,,,,59669,,
,,,,59670,,
,,,,59671,388,63
,,,,59672,,
,,,,59673,,
,,,,59674,,
,,,,59675,,
,,,,59676,390,63.46
,,,,59677,,
,,,,59678,,
,,,,59679,,
,,,,59680,,
,,,,59681,391,64
,,,,59682,,
,,,,59683,,
,,,,59684,,
,,,,59685,,
,,,,59686,391.2,64
,,,,59687,,
,,,,59688,,
,,,,59689,,
,,,,59690,,
,,,,59691,392,63
,,,,59692,,
,,,,59693,,
,,,,59694,,
,,,,59695,,
,,,,59696,393.2,63
,,,,59697,,
,,,,59698,,
,,,,59699,,
,,,,59700,,
,,,,59701,392.8,63.49
,,,,59702,,
,,,,59703,,
,,,,59704,,
,,,,59705,,
,,,,59706,393.7,63.18
,,,,59707,,
,,,,59708,,
,,,,59709,,
,,,,59710,,
,,,,59711,393.1,63
,,,,59712,,
,,,,59713,,
,,,,59714,,
,,,,59715,,
,,,,59716,393.1,62.98
,,,,59717,,
,,,,59718,,
,,,,59719,,
,,,,59720,,
,,,,59721,392.3,62.78
,,,,59722,,
,,,,59723,,
,,,,59724,,
,,,,59725,,
,,,,59726,392,63
,,,,59727,,
,,,,59728,,
,,,,59729,,
,,,,59730,,
,,,,59731,392.8,63
,,,,59732,,
,,,,59733,,
,,,,59734,,
,,,,59735,,
,,,,59736,393,63
,,,,59737,,
,,,,59738,,
,,,,59739,,
,,,,59740,,
,,,,59741,391.1,63
,,,,59742,,
,,,,59743,,
,,,,59744,,
,,,,59745,,
,,,,59746,392,63
,,,,59747,,
,,,,59748,,
,,,,59749,,
,,,,59750,,
,,,,59751,392.9,63
,,,,59752,,
,,,,59753,,
,,,,59754,,
,,,,59755,,
,,,,59756,390,63
,,,,59757,,
,,,,59758,,
,,,,59759,,
,,,,59760,,
,,,,59761,391.1,62.78
,,,,59762,,
,,,,59763,,
,,,,59764,,
,,,,59765,,
,,,,59766,391.3,63
,,,,59767,,
,,,,59768,,
,,,,59769,,
,,,,59770,,
,,,,59771,390,63
,,,,59772,,
,,,,59773,,
,,,,59774,,
,,,,59775,,
,,,,59776,387.7,63
,,,,59777,,
,,,,59778,,
,,,,59779,,
,,,,59780,,
,,,,59781,390,63
,,,,59782,,
,,,,59783,,
,,,,59784,,
,,,,59785,,
,,,,59786,389.4,63
,,,,59787,,
,,,,59788,,
,,,,59789,,
,,,,59790,,
,,,,59791,389,63
,,,,59792,,
,,,,59793,,
,,,,59794,,
,,,,59795,,
,,,,59796,390.3,63
,,,,59797,,
,,,,59798,,
,,,,59799,,
,,,,59800,,
,,,,59801,390.9,63
,,,,59802,,
,,,,59803,,
,,,,59804,,
,,,,59805,,
,,,,59806,389.6,63
,,,,59807,,
,,,,59808,,
,,,,59809,,
,,,,59810,,
,,,,59811,393.8,63
,,,,59812,,
,,,,59813,,
,,,,59814,,
,,,,59815,,
,,,,59816,392.7,63
,,,,59817,,
,,,,59818,,
,,,,59819,,
,,,,59820,,
,,,,59821,394.2,62.28
,,,,59822,,
,,,,59823,,
,,,,59824,,
,,,,59825,,
,,,,59826,393,62
,,,,59827,,
,,,,59828,,
,,,,59829,,
,,,,59830,,
,,,,59831,391.8,62
,,,,59832,,
,,,,59833,,
,,,,59834,,
,,,,59835,,
,,,,59836,392.7,62
,,,,59837,,
,,,,59838,,
,,,,59839,,
,,,,59840,,
,,,,59841,392.3,62
,,,,59842,,
,,,,59843,,
,,,,59844,,
,,,,59845,,
,,,,59846,390.9,62
,,,,59847,,
,,,,59848,,
,,,,59849,,
,,,,59850,,
,,,,59851,389.7,62
,,,,59852,,
,,,,59853,,
,,,,59854,,
,,,,59855,,
,,,,59856,390,62
,,,,59857,,
,,,,59858,,
,,,,59859,,
,,,,59860,,
,,,,59861,388,62
,,,,59862,,
,,,,59863,,
,,,,59864,,
,,,,59865,,
,,,,59866,382,60
,,,,59867,,
,,,,59868,,
,,,,59869,,
,,,,59870,,
,,,,59871,368.4,59
,,,,59872,,
,,,,59873,,
,,,,59874,,
,,,,59875,,
,,,,59876,368,59
,,,,59877,,
,,,,59878,,
,,,,59879,,
,,,,59880,,
,,,,59881,367.3,59.31
,,,,59882,,
,,,,59883,,
,,,,59884,,
,,,,59885,,
,,,,59886,368,59
,,,,59887,,
,,,,59888,,
,,,,59889,,
,,,,59890,,
,,,,59891,367.1,59
,,,,59892,,
,,,,59893,,
,,,,59894,,
,,,,59895,,
,,,,59896,367.3,59
,,,,59897,,
,,,,59898,,
,,,,59899,,
,,,,59900,,
,,,,59901,367.4,59
,,,,59902,,
,,,,59903,,
,,,,59904,,
,,,,59905,,
,,,,59906,369,59
,,,,59907,,
,,,,59908,,
,,,,59909,,
,,,,59910,,
,,,,59911,367.4,59
,,,,59912,,
,,,,59913,,
,,,,59914,,
,,,,59915,,
,,,,59916,367.8,59
,,,,59917,,
,,,,59918,,
,,,,59919,,
,,,,59920,,
,,,,59921,367.9,59
,,,,59922,,
,,,,59923,,
,,,,59924,,
,,,,59925,,
,,,,59926,369.2,59
,,,,59927,,
,,,,59928,,
,,,,59929,,
,,,,59930,,
,,,,59931,370.7,59
,,,,59932,,
,,,,59933,,
,,,,59934,,
,,,,59935,,
,,,,59936,369.3,59
,,,,59937,,
,,,,59938,,
,,,,59939,,
,,,,59940,,
,,,,59941,369.6,59.31
,,,,59942,,
,,,,59943,,
,,,,59944,,
,,,,59945,,
,,,,59946,370.1,59
,,,,59947,,
,,,,59948,,
,,,,59949,,
,,,,59950,,
,,,,59951,370,59
,,,,59952,,
,,,,59953,,
,,,,59954,,
,,,,59955,,
,,,,59956,369.5,59
,,,,59957,,
,,,,59958,,
,,,,59959,,
,,,,59960,,
,,,,59961,371,59
,,,,59962,,
,,,,59963,,
,,,,59964,,
,,,,59965,,
,,,,59966,361.7,56.16
,,,,59967,,
,,,,59968,,
,,,,59969,,
,,,,59970,,
,,,,59971,345,55
,,,,59972,,
,,,,59973,,
,,,,59974,,
,,,,59975,,
,,,,59976,334.8,55
,,,,59977,,
,,,,59978,,
,,,,59979,,
,,,,59980,,
,,,,59981,333.6,55
,,,,59982,,
,,,,59983,,
,,,,59984,,
,,,,59985,,
,,,,59986,334.8,55
,,,,59987,,
,,,,59988,,
,,,,59989,,
,,,,59990,,
,,,,59991,334.8,55
,,,,59992,,
,,,,59993,,
,,,,59994,,
,,,,59995,,
,,,,59996,335.1,55
,,,,59997,,
,,,,59998,,
,,,,59999,,
,,,,60000,,
,,,,60001,334.1,55.03
,,,,60002,,
,,,,60003,,
,,,,60004,,
,,,,60005,,
,,,,60006,336.9,55
,,,,60007,,
,,,,60008,,
,,,,60009,,
,,,,60010,,
,,,,60011,332,55
,,,,60012,,
,,,,60013,,
,,,,60014,,
,,,,60015,,
,,,,60016,331.1,55
,,,,60017,,
,,,,60018,,
,,,,60019,,
,,,,60020,,
,,,,60021,330.7,55
,,,,60022,,
,,,,60023,,
,,,,60024,,
,,,,60025,,
,,,,60026,330,55
,,,,60027,,
,,,,60028,,
,,,,60029,,
,,,,60030,,
,,,,60031,329.8,55.14
,,,,60032,,
